$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
   15  83     6     6   6.6  -7.9  8.61  0.00  0.00  0.00   0.0  0.00 0.000  0.00   106   105     1     0     0     0     0  0.00     0     0     0     0     0 .0002   0.0     0     0   375   -99  0.05  0.98   3.5  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.4  0.00  0.34  0.85  0.00
   15  84     7     7   8.9  -7.7 10.00  0.00  0.00  0.00   0.0  0.00 0.000  0.00   106   105     2     0     0     0     0  0.00     0     0     0     0     0 .0007   0.0     0     0   375   -99  0.06  0.98   4.3  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.4  0.00  0.11  0.81  0.00
   15  85     8     8   6.3  -8.3 10.10  0.11  0.01  0.00   0.0  0.01 0.001  0.01   106   100     2     5     3     2     0  0.00     0     0     0     0     0 .0012   0.0     0     0   375   400  0.07  0.75   5.5  99.9  1.00  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.37  0.76  0.41
   15  86     9     9   6.5  -9.0 10.21  0.21  0.02  2.21   1.1  0.03 0.002  0.03   108    95     3    10     6     4     0  0.00     0     0     1     0     0 .0019   8.2     0     0   375   399  0.08  0.75   7.0  99.9  4.30  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.35  0.71  0.40
   15  87    10    10   6.4  -9.6 10.32  0.32  0.03  2.21   3.3  0.04 0.003  0.04   111    90     3    18    10     8     0  0.00     0     0     3     0     0 .0028  19.1     0     0   375   399  0.09  0.75   7.4  99.9  1.73  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.36  0.66  0.40
   15  88    11    11   9.5  -9.7 10.48  0.48  0.05  2.21   3.8  0.07 0.006  0.07   114    79     4    31    17    14     0  0.00     0     0     6     0     0 .0043  20.0     0     0   375   399  0.10  0.75   9.1  99.9  1.71  0.00  0.00  0.00  0.00  0.00  0.00   0.0  0.00  0.05  0.63  0.39
   15  89    12    12   6.7 -10.3 10.59  0.59  0.07  2.21   6.4  0.08 0.007  0.09   120    74     5    41    20    21     0  0.00     0     0    11     0     0 .0055  26.8     0     0   375   399  0.11  0.75  15.7  99.9  1.33  0.00  0.00  0.00  0.00  0.00  0.00   0.1  0.00  0.33  0.58  0.38
   15  90    13    13   7.8 -10.6 10.72  0.72  0.08  1.92   9.9  0.09 0.008  0.10   128    69     6    53    23    30     0  0.00     0     0    18     0     0 .0074  34.5     0     0   375   399  0.12  0.74  18.1  99.9  0.87  0.26  0.13  0.33  0.00  0.00  0.00   0.1  0.00  0.23  0.53  0.37
   15  91    14    14   3.3 -11.5 10.77  0.77  0.08  1.33   5.7  0.10 0.008  0.10   134    68     7    58    24    34     0  0.00     0     0    22     0     0 .0085  38.5     0     0   375   399  0.12  0.74  19.8  99.9  1.58  0.00  0.00  0.00  0.10  0.10  0.10   0.5  0.33  0.67  0.48  0.37
   15  92    15    15   3.1 -12.4 10.82  0.82  0.08  1.21   5.2  0.10 0.009  0.11   138    67     8    63    25    39     0  0.00     0     0    26     0     0 .0096  41.7     0     0   375   399  0.13  0.74  21.8  99.9  1.81  0.00  0.00  0.00  0.11  0.11  0.11   0.7  0.38  0.69  0.43  0.36
   15  93    16    16   4.2 -13.3 10.89  0.89  0.08  1.62   9.9  0.10 0.009  0.11   147    65    10    72    26    47     0  0.00     0     0    34     0     0 .0112  46.6     0     0   375   399  0.13  0.74  18.9  99.9  1.34  0.00  0.00  0.00  0.12  0.12  0.12   0.4  0.17  0.58  0.38  0.35
   15  94    17    17   3.6 -14.2 10.95  0.95  0.09  1.36   4.9  0.11 0.009  0.12   152    64    10    77    27    51     0  0.00     0     0    37     0     0 .0129  48.3     0     0   375   399  0.14  0.74  21.8  99.9  2.86  0.00  0.00  0.00  0.15  0.15  0.15   0.7  0.28  0.64  0.33  0.35
   15  95    18    18   2.5 -15.0 10.99  1.00  0.09  0.92   5.6  0.11 0.009  0.12   157    63    11    82    27    55     0  0.00     0     0    41     0     0 .0142  50.5     0     0   375   398  0.14  0.74  19.4  99.9  1.86  0.00  0.00  0.00  0.15  0.15  0.15   1.1  0.51  0.75  0.28  0.34
   15  96    19    19   1.9 -15.0 11.03  1.03  0.09  0.72   4.4  0.11 0.009  0.12   161    63    12    86    27    58     0  0.00     0     0    45     0     0 .0153  52.2     0     0   375   398  0.14  0.74  18.7  99.9  2.06  0.00  0.00  0.00  0.14  0.14  0.14   1.6  0.62  0.81  0.23  0.33
   15  97    20    20   2.9 -15.0 11.07  1.07  0.09  1.11   8.1  0.11 0.010  0.12   168    62    13    93    28    65     0  0.00     0     0    51     0     0 .0170  54.7     0     0   375   398  0.15  0.74  18.2  92.7  1.78  0.00  0.00  0.00  0.13  0.13  0.13   0.9  0.42  0.71  0.18  0.32
   15  98    21    21   6.6 -15.0 11.18  1.18  0.10  1.94  15.7  0.13 0.011  0.14   182    57    16   109    31    78     0  0.00     0     0    62     0     0 .0213  57.0     0     0   375   397  0.16  0.74  18.1  74.1  1.58  0.00  0.00  0.00  0.12  0.12  0.12   1.8  0.00  0.34  0.13  0.32
   15  99    22    22  10.2 -15.0 11.35  1.35  0.12  1.98  19.2  0.16 0.014  0.17   199    48    19   133    40    93     0  0.00     0     0    74     0     0 .0293  55.5     0     0   375   396  0.17  0.74  18.5  57.4  1.42  0.00  0.00  0.00  0.10  0.10  0.10   0.8  0.00  0.00  0.10  0.31
   15 100    23    23  11.4 -15.0 11.54  1.54  0.15  1.92  25.8  0.19 0.017  0.21   222    40    23   159    48   111     0  0.00     0     0    87     0     0 .0398  54.7     0     0   375   394  0.18  0.74  19.0  41.1  1.18  0.00  0.00  0.09  0.13  0.13  0.13   0.6  0.00  0.00  0.08  0.30
   15 101    24    24  11.7 -15.0 11.74  1.74  0.17  1.78  23.6  0.22 0.020  0.24   243    35    26   182    57   126     0  0.00     0     0    98     0     0 .0530  53.6     0     0   375   393  0.20  0.74  19.7  43.8  1.48  0.00  0.00  0.00  0.19  0.19  0.19   0.4  0.00  0.00  0.06  0.30
   15 102    25    25  12.3 -15.0 11.94  1.94  0.19  1.10  17.3  0.24 0.022  0.27   259    31    29   199    62   137     0  0.00     0     0   106     0     0 .0691  53.2     0     0   375   392  0.21  0.72  20.6  38.2  0.67  0.66  0.33  0.48  0.26  0.26  0.26   0.4  0.00  0.00  0.04  0.29
   15 103    26    26  11.9 -15.0 12.07  2.07  0.19  0.83  14.3  0.25 0.022  0.27   270    28    32   211    64   147     0  0.00     0     0   115     0 0.924 .0864  54.6     0     0   375   392  0.23  0.71  21.6  37.1  0.53  0.93  0.47  0.59  0.30  0.30  0.30   0.4  0.00  0.00  0.02  0.28
   15 104    27    27  12.1 -15.0 12.17  2.17  0.19  0.77  13.7  0.26 0.022  0.28   281    26    34   222    65   156     0  0.00     0     0   124     0 1.872 0.105  56.1     0     0   375   391  0.24  0.71  22.6  37.2  0.50  0.99  0.50  0.61  0.31  0.31  0.31   0.3  0.00  0.00  0.00  0.28
   15 105    28    28  14.4 -15.0 12.29  2.29  0.20  0.62  13.2  0.26 0.023  0.28   292    24    36   232    66   165     0  0.00     0     0   133     0 2.836 0.130  57.3     0     0   375   390  0.26  0.70  24.1  31.5  0.41  1.00  0.59  0.68  0.32  0.32  0.32   0.2  0.00  0.00  0.00  0.27
   15 106    29    29  15.7 -15.0 12.42  2.42  0.20  0.74  13.3  0.26 0.023  0.29   303    23    39   241    68   173     0  0.00     0     0   140     0 3.814 0.158  57.9     0     0   375   389  0.28  0.71  26.1  39.8  0.50  1.00  0.50  0.62  0.32  0.32  0.32   0.1  0.00  0.00  0.00  0.27
   15 107    30    30  10.9 -15.0 12.51  2.51  0.20  0.87  15.3  0.27 0.024  0.29   315    23    41   252    69   182     0  0.00     0     0   148     0 4.817 0.179  59.0     0     0   375   387  0.30  0.72  47.7  83.3  0.60  0.80  0.40  0.54  0.34  0.34  0.34   1.0  0.00  0.00  0.00  0.26
   15 108    31    31   5.5 -15.0 12.56  2.56  0.21  1.53  25.0  0.27 0.024  0.30   338    22    45   270    71   200     0  0.00     0     0   165     0 4.817 0.191  61.2     0     0   375   387  0.30  0.73  42.2  88.2  2.52  0.00  0.00  0.00  0.31  0.31  0.31   2.0  0.00  0.45  0.00  0.25
   15 109    32    32   6.4 -15.0 12.61  2.61  0.21  1.57  31.1  0.28 0.025  0.30   365    22    50   293    72   221     0  0.00     0     0   186     0 4.817 0.205  63.5     0     0   375   386  0.31  0.73  39.6  66.6  2.23  0.00  0.00  0.00  0.29  0.29  0.29   2.0  0.00  0.36  0.00  0.25
   15 110    33    33   8.1 -15.0 12.68  2.68  0.22  1.62  37.2  0.29 0.026  0.31   399    22    56   321    75   246     0  0.00     0     0   210     0 4.817 0.225  65.5     0     0   375   386  0.32  0.74  38.4  52.8  2.03  0.00  0.00  0.00  0.27  0.27  0.27   2.0  0.00  0.19  0.00  0.24
   15 111    34    34  10.7 -15.0 12.77  2.77  0.23  1.67  41.6  0.30 0.027  0.33   436    22    62   352    79   273     0  0.00     0     0   235     0 4.817 0.255  66.7     0     0   375   385  0.33  0.74  38.0  45.5  1.97  0.00  0.00  0.00  0.24  0.24  0.24   2.0  0.00  0.00  0.00  0.24
   15 112    35    35  11.2 -15.0 12.86  2.86  0.24  1.73  44.3  0.32 0.029  0.35   476    22    69   385    83   302     0  0.00     0     0   261     0 4.817 0.290  67.8     0     0   375   384  0.34  0.74  37.8  43.7  2.12  0.00  0.00  0.00  0.22  0.22  0.22   2.0  0.00  0.00  0.00  0.23
   15 113    36    36   6.1 -15.0 12.91  2.91  0.24  1.79  40.6  0.33 0.029  0.35   512    22    75   415    85   330     0  0.00     0     0   289     0 4.817 0.311  69.6     0     0   375   383  0.35  0.75  37.2  56.1  2.23  0.00  0.00  0.00  0.19  0.19  0.19   2.0  0.00  0.39  0.00  0.22
   15 114    37    37   8.8 -15.0 12.99  2.99  0.25  1.82  52.6  0.34 0.030  0.37   559    22    83   455    88   367     0  0.00     0     0   324     0 4.817 0.344  71.2     0     0   375   383  0.36  0.75  36.8  40.2  1.23  0.00  0.00  0.05  0.18  0.18  0.18   2.0  0.00  0.12  0.00  0.22
   15 115    38    38  11.4 -15.0 13.08  3.08  0.26  1.86  52.4  0.36 0.032  0.39   607    21    91   494    93   401     0  0.00     0     0   355     0 4.817 0.392  71.9     0     0   375   382  0.37  0.75  38.3  40.4  1.25  0.00  0.00  0.04  0.16  0.16  0.16   1.6  0.00  0.00  0.00  0.21
   15 116    39    39  15.1 -15.0 13.21  3.21  0.28  1.90  43.9  0.38 0.035  0.42   646    21    97   527   101   426     0  0.00     0     0   377     0 4.817 0.460  71.5     0     0   375   380  0.39  0.76  40.2  48.3  1.90  0.00  0.00  0.00  0.14  0.14  0.14   1.6  0.00  0.00  0.00  0.21
   15 117    40    40  14.5 -15.0 13.33  3.33  0.29  1.95  62.0  0.41 0.037  0.45   702    21   106   574   108   466     0  0.00     0     0   413     0 4.817 0.531  71.8     0     0   375   379  0.40  0.76  45.8  39.7  2.36  0.00  0.00  0.00  0.12  0.12  0.12   2.0  0.00  0.00  0.00  0.20
   15 118    41    41   8.3 -15.0 13.40  3.40  0.30  1.99  45.8  0.42 0.039  0.46   743    21   113   609   112   497     0  0.00     0     0   442     0 4.817 0.575  72.6     0     0   375   377  0.41  0.76  51.5  72.4  4.39  0.00  0.00  0.00  0.10  0.10  0.10   2.0  0.00  0.17  0.00  0.20
   15 119    42    42   7.0 -15.0 13.45  3.45  0.31  2.02  61.0  0.43 0.040  0.47   799    21   121   656   115   541     0  0.00     0     0   485     0 4.817 0.614  73.9     0     0   375   377  0.42  0.76  50.0  54.3  3.59  0.00  0.00  0.00  0.09  0.09  0.09   2.0  0.00  0.30  0.00  0.19
   15 120    43    43  10.4 -15.0 13.54  3.54  0.32  2.04  57.0  0.45 0.042  0.49   850    21   129   700   120   579     0  0.00     0     0   520     0 4.817 0.677  74.3     0     0   375   376  0.43  0.77  50.1  54.5  3.88  0.00  0.00  0.00  0.08  0.08  0.08   2.0  0.00  0.00  0.00  0.19
   15 121    44    44   8.6 -15.0 13.61  3.61  0.33  2.06  26.0  0.47 0.043  0.51   874    21   133   720   125   595     0  0.00     0     0   534     0 4.817 0.733  74.2     0     0   375   375  0.44  0.77  75.0  99.9  9.80  0.00  0.00  0.00  0.07  0.07  0.07   2.0  0.00  0.14  0.00  0.18
   15 122    45    45  10.5 -15.0 13.70  3.70  0.34  2.08  49.1  0.49 0.045  0.53   918    21   140   757   130   627     0  0.00     0     0   563     0 4.817 0.802  74.3     0     0   375   374  0.45  0.77  72.2  92.9  5.02  0.00  0.00  0.00  0.06  0.06  0.06   2.0  0.00  0.00  0.00  0.18
   15 123    46    46  13.2 -15.0 13.81  3.81  0.35  2.10  51.4  0.51 0.048  0.56   965    21   147   797   138   659     0  0.00     0     0   591     0 4.817 0.895  74.2     0     0   375   373  0.46  0.77  79.1  92.4  4.80  0.00  0.00  0.00  0.05  0.05  0.05   2.0  0.00  0.00  0.00  0.17
   15 124    47    47  17.5 -15.0 13.96  3.96  0.37  2.12  56.4  0.55 0.051  0.60  1016    21   154   841   148   693     0  0.00     0     0   620     0 4.817 1.023  73.7     0     0   375   372  0.48  0.77  69.5  67.8  4.20  0.00  0.00  0.00  0.04  0.04  0.04   2.0  0.00  0.00  0.00  0.17
   15 125    48    48  19.4 -15.0 14.12  4.12  0.39  2.15  85.4  0.59 0.055  0.65  1094    21   165   907   160   747     0  0.00     0     0   668     0 4.817 1.172  73.6     0     0   375   370  0.50  0.78  70.3  43.8  2.82  0.00  0.00  0.00  0.03  0.03  0.03   2.0  0.00  0.00  0.00  0.16
   15 126    49    49  11.6 -15.0 14.21  4.21  0.40  2.18  63.1  0.61 0.057  0.66  1149    21   174   954   165   789     0  0.00     0     0   707     0 6.841 1.268  74.1     0     0   375   368  0.51  0.78  89.3  91.9  5.01  0.00  0.00  0.00  0.02  0.02  0.02   2.0  0.00  0.00  0.00  0.16
   15 127    50    50  13.0 -15.0 14.32  4.32  0.41  2.19  83.4  0.62 0.059  0.68  1223    21   184  1017   170   847     0  0.00     0     0   761     0 9.124 1.381  74.9     0     0   375   367  0.53  0.78  76.7  57.3  3.81  0.00  0.00  0.00  0.01  0.01  0.01   2.0  0.00  0.00  0.00  0.15
   15 128    51    51  15.5 -15.0 14.45  4.45  0.42  2.20  99.8  0.65 0.062  0.71  1311    21   197  1092   177   916     0  0.00     0     0   826     0 11.85 1.524  75.6     0     0   375   366  0.54  0.78  71.0  42.1  3.22  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.15
   15 129    52    52  14.2 -15.0 14.57  4.57  0.43  2.21  73.2  0.67 0.064  0.73  1375    21   207  1147   183   965     0  0.00     0     0   872     0 14.36 1.664  76.0     0     0   375   364  0.56  0.78  74.6  63.5  4.94  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.15
   15 130    53    53  13.2 -15.0 14.68  4.68  0.44  2.21  98.3  0.68 0.066  0.75  1463    21   219  1222   188  1034     0  0.00     0     0   937     0 16.69 1.800  76.7     0     0   396   363  0.57  0.79  72.4  46.2  3.88  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.14
   15 131    54    54  13.7 -15.0 14.79  4.79  0.45  2.21 119.2  0.70 0.068  0.77  1569    21   234  1314   195  1119     0  0.00     0     0  1019     0 19.11 1.950  77.5     0     0   417   362  0.59  0.79  70.4  36.4  3.33  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.14
   15 132    55    55  18.0 -15.0 14.94  4.94  0.47  2.21 132.8  0.74 0.072  0.81  1689    21   251  1417   205  1211     0  0.00     0     0  1105     0 21.00 2.160  78.0     0     0   445   360  0.61  0.79  69.5  29.4  2.91  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.13
   15 133    56    56  17.8 -15.0 15.09  5.09  0.49  2.21  93.2  0.80 0.079  0.88  1774    21   262  1490   224  1267     0  0.00     0     0  1150     0 21.00 2.383  77.1     0     0   473   358  0.62  0.79  75.4  46.8  4.58  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.13
   15 134    57    57  15.0 -15.0 15.22  5.22  0.51  2.21  90.6  0.85 0.085  0.93  1853    21   273  1559   238  1320     0  0.00     0     0  1195     0 24.47 2.579  76.6     0     0   496   356  0.64  0.79  75.3  50.8  5.20  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.13
   15 135    58    58  11.4 -15.0 15.31  5.31  0.53  2.21  96.4  0.89 0.089  0.98  1939    21   285  1633   250  1383     0  0.00     0     0  1249     0 27.14 2.736  76.5     0     0   514   354  0.65  0.79  74.6  51.4  5.53  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.12
   15 136    59    59  12.8 -15.0 15.42  5.42  0.55  2.21 136.7  0.93 0.094  1.02  2061    21   302  1738   264  1475     0  0.00     0     0  1333     0 30.11 2.918  76.7     0     0   534   353  0.66  0.80  73.0  33.9  3.90  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.12
   15 137    60    60  14.1 -15.0 15.54  5.54  0.57  2.21 101.9  0.98 0.100  1.08  2151    21   314  1816   279  1537     0  0.00     0     0  1385     0 33.41 3.131  76.3     0     0   556   351  0.67  0.80  73.2  45.1  5.46  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.12
   15 138    61    61  15.4 -15.0 15.66  5.66  0.59  2.21 157.9  1.04 0.107  1.15  2293    21   333  1939   297  1642     0  0.00     0     0  1478     0 37.02 3.373  76.2     0     0   580   349  0.69  0.80  71.6  27.1  3.50  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.11
   15 139    62    62  13.9 -15.0 15.78  5.78  0.60  2.21 115.8  1.09 0.114  1.21  2396    21   346  2028   314  1714     0  0.00     0     0  1539     0 40.30 3.605  75.9     0     0   602   348  0.70  0.80  86.7  47.3  4.21  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.11
   15 140    63    63   8.4 -15.0 15.85  5.85  0.62  2.21  76.8  1.13 0.118  1.24  2466    21   355  2089   325  1765     0  0.00     0     0  1583     0 40.91 3.749  75.8     0     0   602   347  0.71  0.80 105.1  98.9  9.58  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.16  0.00  0.00
   15 141    64    64   9.8 -15.0 15.93  5.93  0.63  2.21 101.4  1.17 0.123  1.30  2558    21   367  2170   339  1831     0  0.00     0     0  1640     0 41.62 3.922  75.6     0     0   602   346  0.72  0.80 104.6  71.4  7.13  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.02  0.00  0.00
   15 142    65    65   9.9 -15.0 16.01  6.01  0.65  2.21 147.7  1.22 0.130  1.35  2694    21   384  2288   355  1933     0  0.00     0     0  1732     0 42.34 4.103  75.7     0     0   602   345  0.73  0.81  96.3  44.6  4.99  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.01  0.00  0.00
   15 143    66    66  11.7 -15.0 16.11  6.11  0.67  2.21 142.9  1.32 0.141  1.46  2824    21   401  2403   384  2019     0  0.00     0     0  1798     0 43.20 4.328  74.8     0     0   602   343  0.74  0.81  97.3  44.8  5.20  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 144    67    67  12.1 -15.0 16.21  6.21  0.70  2.21 127.1  1.41 0.152  1.56  2941    21   415  2504   413  2091     0  0.00     0     0  1851     0 44.10 4.571  73.9     0     0   602   341  0.75  0.81  97.2  50.0  6.05  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 145    68    68  14.6 -15.0 30.15  6.33  0.73  2.21 151.2  1.52 0.166  1.69  3079    21   432  2626   449  2177     0  0.00     0     0  1913     0 45.17 4.873  72.9     0     0   602   339  0.76  0.81  96.4  39.2  4.96  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 146    69    69  11.6 -15.0 30.67  6.43  0.75  2.21 137.1  1.61 0.178  1.79  3205    21   447  2737   478  2259     0  0.00     0     0  1975     0 46.03 5.124  72.2     0     0   602   338  0.77  0.81  95.0  45.9  6.13  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 147    70    70   9.2 -15.0 31.08  6.51  0.76  2.21 164.0  1.68 0.187  1.87  3356    21   465  2870   499  2370     0  0.00     0     0  2069     0 46.72 5.330  72.1     0     0   602   337  0.78  0.82  92.9  39.5  5.59  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.07  0.00  0.00
   15 148    71    71  11.9 -14.4 31.61  6.61  0.78  2.21 223.4  1.77 0.200  1.97  3562    21   489  3051   529  2522     0  0.00     0     0  2196     0 47.60 5.607  72.0     0     0   602   335  0.79  0.82  89.8  25.8  3.93  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 149    72    72  15.6 -13.2 32.30  6.74  0.80  2.21 221.0  1.90 0.217  2.11  3765    21   513  3231   567  2663     0  0.00     0     0  2304     0 48.77 5.988  71.3     0     0   602   334  0.81  0.82  87.1  23.4  3.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 150    73    73  14.9 -12.4 32.97  6.86  0.82  2.21 151.1  2.01 0.232  2.24  3904    21   529  3354   605  2749     0  0.00     0     0  2362     0 49.88 6.372  70.4     0     0   602   333  0.82  0.82  85.7  34.8  5.34  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 151    74    74  15.4 -11.4 33.65  6.99  0.84  2.21 201.7  2.13 0.249  2.38  4090    21   550  3519   644  2875     0  0.00     0     0  2455     0 51.04 6.779  69.8     0     0   602   331  0.83  0.82  83.6  24.9  3.75  0.00  0.00  0.00  0.00  0.00  0.00   1.9  0.00  0.00  0.00  0.00
   15 152    75    75  19.0 -10.0 34.50  7.15  0.87  2.21 228.2  2.36 0.278  2.64  4300    21   573  3706   716  2990     0  0.00     0     0  2520     0 52.46 7.301  68.0     0     0   602   329  0.85  0.83  81.3  19.7  3.13  0.00  0.00  0.00  0.00  0.00  0.00   0.9  0.00  0.00  0.00  0.00
   15 153    76    76  19.8  -8.6 35.37  7.31  0.89  2.21 216.9  2.60 0.309  2.91  4500    21   595  3884   796  3088     0  0.00     0     0  2567     0 53.95 7.867  66.1     0     0   602   327  0.87  0.83  79.1  19.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   0.7  0.00  0.00  0.00  0.00
   15 154    77    77  20.5  -6.9 36.28  7.48  0.91  2.18 254.0  2.84 0.341  3.18  4735    21   620  4094   875  3219     0  0.00     0     0  2640     0 55.49 8.475  64.5     0     0   602   325  0.89  0.83  76.3  15.7  2.13  0.00  0.00  0.00  0.01  0.01  0.01   0.5  0.00  0.03  0.00  0.00
   15 155    78    78  19.7  -6.0 37.16  7.65  0.93  2.10 237.4  3.07 0.372  3.44  4954    21   643  4290   952  3338     0  0.00     0     0  2703     0 56.98 9.084  63.0     0     0   602   323  0.91  0.83  73.9  16.0  1.85  0.00  0.00  0.00  0.05  0.05  0.05   0.4  0.00  0.00  0.00  0.00
   15 156    79    79  21.8  -6.0 38.12  7.83  0.94  2.03 220.7  3.29 0.402  3.69  5157    21   665  4471  1024  3447     0  0.00     0     0  2760     0 58.64 9.783  61.7     0     0   602   321  0.93  0.83  71.7  15.4  1.45  0.00  0.00  0.00  0.08  0.08  0.08   0.3  0.00  0.12  0.00  0.00
   15 157    80    80  21.8  -6.0 39.09  8.01  0.95  1.97 252.8  3.50 0.433  3.93  5391    21   690  4680  1096  3584     0  0.00     0     0  2838     0 60.30 10.51  60.6     0     0   602   319  0.95  0.83  71.0  12.8  1.15  0.00  0.00  0.12  0.11  0.11  0.11   0.3  0.00  0.12  0.00  0.00
   15 158    81    81  21.5  -6.0 40.04  8.19  0.96  1.90 197.7  3.82 0.473  4.29  5573    21   709  4843  1206  3637     0  0.00     0     0  2827     0 61.94 11.25  58.4     0     0   602   317  0.97  0.83  68.6  15.5  1.83  0.00  0.00  0.00  0.14  0.14  0.14   0.5  0.00  0.10  0.00  0.00
   15 159    82    82  16.1  -6.0 40.71  8.19  0.96  1.88 168.8  3.79 0.485  4.28  5730    21   725  4984  1202  3777     0  0.00     0     0  2917     5 61.94 11.82  58.6     0     0   602   316  0.98  0.84  83.4  24.3  1.26  0.00  0.00  0.03  0.15  0.15  0.15   0.9  0.00  0.00  0.00  0.00
   15 160    83    83  12.3  -6.0 41.23  8.19  0.96  1.93  91.7  3.77 0.491  4.26  5815    21   733  5061  1198  3853     0  0.00     0     0  2967    10 61.94 12.26  58.7     0     0   602   315  0.99  0.84  83.8  51.0  8.71  0.00  0.00  0.00  0.13  0.13  0.13   2.0  0.00  0.00  0.00  0.00
   15 161    84    84  14.7  -6.0 41.84  8.19  0.96  1.97 166.4  3.75 0.503  4.25  5971    21   748  5202  1193  3994     0  0.00     0     0  3056    14 61.94 12.80  58.9     0     0   602   314  1.01  0.85  82.2  26.4  4.65  0.00  0.00  0.00  0.11  0.11  0.11   2.0  0.00  0.00  0.00  0.00
   15 162    85    85  18.3  -6.0 42.60  8.19  0.96  2.02 184.7  3.72 0.515  4.24  6144    21   764  5359  1186  4152     0  0.00     0     0  3157    21 61.94 13.49  59.1     0     0   602   314  1.02  0.85  80.1  21.9  4.05  0.00  0.00  0.00  0.09  0.09  0.09   2.0  0.00  0.00  0.00  0.00
   15 163    86    86  20.9  -6.0 43.47  8.19  0.96  2.07 264.8  3.69 0.535  4.22  6393    21   786  5586  1179  4379     0  0.00     0     0  3300    28 61.94 14.28  59.4     0     0   602   313  1.04  0.86  76.3  14.0  2.76  0.00  0.00  0.00  0.06  0.06  0.06   2.0  0.00  0.06  0.00  0.00
   15 164    87    87  20.1  -6.0 44.31  8.19  0.96  2.13 223.2  3.65 0.551  4.21  6603    21   803  5778  1172  4572     0  0.00     0     0  3422    34 61.94 15.07  59.6     0     0   602   312  1.06  0.86  82.4  18.9  2.30  0.00  0.00  0.00  0.03  0.03  0.03   2.0  0.00  0.01  0.00  0.00
   15 165    88    88  20.1  -6.0 45.15  8.19  0.95  2.19 216.5  3.62 0.567  4.19  6807    21   819  5967  1165  4760     0  0.00     0     0  3542    41 61.94 15.88  59.8     0     0   602   311  1.07  0.87 100.4  24.4  3.69  0.00  0.00  0.00  0.01  0.01  0.01   2.0  0.00  0.01  0.00  0.00
   15 166    89    89  15.1  -6.0 45.78  8.19  0.95  2.21 122.2  3.60 0.575  4.17  6923    21   828  6074  1161  4867     0  0.00     0     0  3612    46 61.94 16.50  59.9     0     0   602   310  1.08  0.88 119.9  58.7  9.93  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
