$GROWTH FACTOR OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!........DATES.......  TEMP STAGE  ...PHENOLOGY....  .......PHOTOSYNTHESIS.......  .....GROWTH.....  ..TILLERS. WATER STRESS DETERMINANTS N STRESS DETERMINANTS       
@YEAR DOY   DAS   DAP TMEAN  GSTD    DU VRNFD DYLFD TFGEM  WFGE  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD  WFTD  NFTD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD      
   15 147    70    70   9.2  31.1   9.2  0.00  0.00  0.67  0.00  0.00  0.00  0.03  0.04  0.00  0.07  0.00  0.03  0.00  0.03 39.82  5.41  92.9   2.3  36.7  0.98  0.94  0.98
   15 148    71    71  11.9  31.6  11.9  0.00  0.00  0.56  0.00  0.00  0.00  0.03  0.04  0.00  0.00  0.00  0.03  0.00  0.03 26.11  3.81  90.0   3.4  35.6  0.96  0.90  0.97
   15 149    72    72  15.6  32.3  15.6  0.00  0.00  0.42  0.00  0.00  0.00  0.05  0.04  0.00  0.00  0.00  0.05  0.00  0.05 23.67  3.43  87.4   3.7  34.5  0.93  0.83  0.96
   15 150    73    73  14.9  33.0  14.9  0.00  0.00  0.44  0.00  0.00  0.00  0.08  0.04  0.00  0.00  0.00  0.08  0.00  0.08 35.30  4.62  86.2   2.4  33.7  0.91  0.80  0.95
   15 151    74    74  15.4  33.7  15.4  0.00  0.00  0.42  0.00  0.00  0.00  0.11  0.04  0.00  0.00  0.00  0.11  0.00  0.11 25.28  3.47  84.1   3.3  33.0  0.88  0.75  0.95
   15 152    75    75  19.0  34.5  19.0  0.00  0.00  0.28  0.00  0.00  0.00  0.14  0.04  0.00  0.00  0.00  0.14  0.00  0.14 20.07  2.94  82.0   4.1  68.4  0.83  0.69  0.94
   15 153    76    76  19.8  35.4  19.8  0.00  0.00  0.25  0.00  0.00  0.00  0.20  0.04  0.00  0.00  0.00  0.20  0.00  0.20 20.40  3.13  80.1   3.9  70.0  0.78  0.65  0.94
   15 154    77    77  20.5  36.3  20.5  0.00  0.00  0.22  0.00  0.00  0.00  0.25  0.04  0.00  0.03  0.00  0.25  0.00  0.25 16.29  2.33  77.6   4.8  70.2  0.75  0.61  0.93
   15 155    78    78  19.7  37.2  19.7  0.00  0.00  0.25  0.00  0.00  0.00  0.30  0.04  0.00  0.00  0.00  0.30  0.00  0.30 16.64  2.23  75.3   4.5  70.1  0.72  0.57  0.93
   15 156    79    79  21.8  38.1  21.8  0.00  0.00  0.17  0.00  0.00  0.00  0.33  0.04  0.00  0.12  0.00  0.33  0.00  0.33 16.14  1.99  73.2   4.5  69.8  0.70  0.55  0.93
   15 157    80    80  21.8  39.1  21.8  0.00  0.00  0.17  0.00  0.00  0.00  0.35  0.04  0.00  0.12  0.00  0.35  0.00  0.35 13.37  1.36  72.4   5.4  69.4  0.68  0.52  0.92
   15 158    81    81  21.5  40.0  21.5  0.00  0.00  0.18  0.00  0.00  0.00  0.38  0.04  0.00  0.10  0.00  0.38  0.00  0.38 16.23  2.11  70.0   4.3  68.5  0.69  0.53  0.92
   15 159    82    82  16.1  40.7  16.1  0.00  0.00  0.39  0.00  0.00  0.00  0.37  0.04  0.00  0.00  0.00  0.37  0.00  0.37 25.40  1.83  84.8   3.3  66.0  0.71  0.54  0.92
   15 160    83    83  12.3  41.2  12.3  0.00  0.00  0.55  0.00  0.00  0.00  0.35  0.04  0.00  0.00  0.00  0.35  0.00  0.35 53.27  9.23  85.3   1.6  65.7  0.73  0.60  0.93
   15 161    84    84  14.7  41.8  14.7  0.00  0.00  0.45  0.00  0.00  0.00  0.33  0.04  0.00  0.00  0.00  0.33  0.00  0.33 27.55  4.90  83.7   3.0  65.1  0.75  0.66  0.93
   15 162    85    85  18.3  42.6  18.3  0.00  0.00  0.31  0.00  0.00  0.00  0.30  0.04  0.00  0.00  0.00  0.30  0.00  0.30 22.89  4.18  81.6   3.6  64.2  0.78  0.72  0.94
   15 163    86    86  20.9  43.5  20.9  0.00  0.00  0.20  0.00  0.00  0.00  0.27  0.04  0.00  0.06  0.00  0.27  0.00  0.27 14.62  2.76  77.8   5.3  63.3  0.81  0.79  0.95
   15 164    87    87  20.1  44.3  20.1  0.00  0.00  0.24  0.00  0.00  0.00  0.23  0.04  0.00  0.01  0.00  0.23  0.00  0.23 19.80  2.12  83.9   4.2  62.4  0.83  0.84  0.95
   15 165    88    88  20.1  45.1  20.1  0.00  0.00  0.24  0.00  0.00  0.00  0.20  0.04  0.00  0.01  0.00  0.20  0.00  0.20 25.45  3.65 101.7   4.0  61.7  0.86  0.88  0.96
   15 166    89    89  15.1  45.8  15.1  0.00  0.00  0.44  0.00  0.00  0.00  0.17  0.04  0.00  0.00  0.00  0.17  0.00  0.17 61.06  9.42 121.1   2.0  61.3  0.88  0.91  0.96
   15 167    90    90  15.2  46.4  15.2  0.00  0.00  0.43  0.00  0.00  0.00  0.15  0.04  0.00  0.00  0.00  0.15  0.00  0.15 37.44  6.61 119.2   3.2  61.3  0.90  0.94  0.97
   15 168    91    91  14.8  47.0  14.8  0.00  0.00  0.45  0.00  0.00  0.00  0.12  0.04  0.00  0.00  0.00  0.12  0.00  0.12 33.19  6.06 116.8   3.5  61.1  0.92  0.96  0.97
   15 169    92    92  13.2  47.6  13.2  0.00  0.00  0.51  0.00  0.00  0.00  0.10  0.04  0.00  0.00  0.00  0.10  0.00  0.10 40.87  7.00 126.6   3.1  60.8  0.94  0.98  0.98
   15 170    93    93  13.2  48.1  13.2  0.00  0.00  0.51  0.00  0.00  0.00  0.07  0.04  0.00  0.00  0.00  0.07  0.00  0.07 53.28  9.34 125.4   2.4  60.6  0.96  1.00  0.98
   15 171    94    94  12.2  48.6  12.2  0.00  0.00  0.55  0.00  0.00  0.00  0.05  0.04  0.00  0.00  0.00  0.05  0.00  0.05 48.69  9.37 124.5   2.6  60.5  0.97  1.00  0.98
   15 172    95    95  13.6  49.2  13.6  0.00  0.00  0.50  0.00  0.00  0.00  0.03  0.04  0.00  0.00  0.00  0.03  0.00  0.03 38.92  7.58 122.9   3.2  60.5  0.99  1.00  0.98
   15 173    96    96  16.2  49.9  16.2  0.00  0.00  0.39  0.00  0.00  0.00  0.01  0.04  0.00  0.00  0.00  0.01  0.00  0.01 38.05  6.97 130.7   3.4  60.4  1.00  1.00  0.99
   15 174    97    97  13.1  51.7  13.1  0.00  0.00  0.51  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 45.88  8.38 131.7   2.9  60.4  1.00  1.00  0.99
   15 175    98    98  13.9  54.0  13.9  0.00  0.00  0.48  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 33.43  6.35 128.8   3.9  60.7  1.00  1.00  0.99
   15 176    99    99  13.8  56.3  13.9  0.00  0.00  0.49  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 28.89  5.91 125.2   4.3  61.1  1.00  1.00  0.99
   15 177   100   100  16.5  59.1  16.5  0.00  0.00  0.38  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 25.55  5.46 121.4   4.8  61.3  1.00  1.00  1.00
   15 178   101   101  18.4  65.3  18.4  0.00  0.00  0.31  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 32.82  7.17 120.0   3.7  61.4  1.00  1.00  1.00
   15 179   102   102  17.9  70.4  17.9  0.00  0.00  0.33  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 31.41  6.37 117.5   3.7  61.8  1.00  1.00  1.00
   15 180   103   103  18.9  71.6  18.9  0.00  0.00  0.29  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 26.21  4.44 114.4   4.4  62.2  1.00  1.00  1.00
   15 181   104   104  20.6  73.0  20.6  0.00  0.00  0.22  0.00  0.00  0.00  0.00  0.04  0.00  0.04  0.00  0.00  0.00  0.00 21.15  3.59 110.7   5.2  62.7  1.00  1.00  1.00
   15 182   105   105  21.0  74.3  21.0  0.00  0.00  0.20  0.00  0.00  0.00  0.00  0.04  0.00  0.07  0.00  0.00  0.00  0.00 21.68  3.73 107.5   5.0  63.1  1.00  1.00  1.00
   15 183   106   106  22.2  75.7  22.2  0.00  0.00  0.15  0.00  0.00  0.00  0.00  0.04  0.00  0.15  0.00  0.00  0.00  0.00 20.85  2.81 104.6   5.0  98.4  1.00  1.00  1.00
   15 184   107   107  23.0  77.2  23.0  0.00  0.00  0.12  0.00  0.00  0.00  0.00  0.04  0.00  0.20  0.00  0.00  0.00  0.00 18.14  2.31 101.3   5.6  98.7  1.00  1.00  1.00
   15 185   108   108  24.6  78.8  24.6  0.00  0.00  0.06  0.00  0.00  0.00  0.00  0.04  0.00  0.30  0.00  0.00  0.00  0.00 17.75  1.44  98.1   5.5  89.4  1.00  1.00  0.97
   15 186   109   109  25.5  80.1  25.5  0.00  0.00  0.02  0.00  0.05  0.00  0.00  0.04  0.00  0.37  0.06  0.00  0.00  0.00 17.52  1.22  95.1   5.4  76.4  0.99  1.00  0.93
   15 187   110   110  23.2  80.4  23.2  0.00  0.00  0.02  0.00  0.00  0.14  0.02  0.04  0.00  0.21  0.34  0.02  0.28  0.02 21.67  0.86  93.7   4.3  75.9  0.94  0.99  0.89
   15 188   111   111  25.1  80.8  25.1  0.00  0.00  0.02  0.00  0.01  0.49  0.08  0.04  0.00  0.34  0.61  0.08  0.97  0.08 17.14  0.51  96.5   5.6  75.7  0.85  0.97  0.86
   15 189   112   112  17.4  81.0  17.4  0.00  0.00  0.02  0.00  0.00  0.00  0.19  0.04  0.00  0.00  0.00  0.19  0.00  0.19 33.51  3.15 101.4   3.0  75.8  0.87  0.98  0.87
