*GHG emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 204   128     8184     6875     0.44     0.00     1102      493     0.06     0.00     1811       28        0     1838
   15 205   129     8065     6688     0.40     0.00     1110      500     0.06     0.00     1835       28        0     1863
   15 206   130     7875     6625     0.40     0.00     1118      507     0.06     0.00     1860       28        0     1888
   15 207   131     7285     6188     0.39     0.00     1125      513     0.06     0.00     1882       28        0     1911
   15 208   132     6446     5531     0.38     0.00     1132      518     0.06     0.00     1903       29        0     1931
   15 209   133     6364     5156     0.34     0.00     1138      524     0.06     0.00     1921       29        0     1950
   15 210   134     6061     4938     0.34     0.00     1144      529     0.06     0.00     1940       29        0     1968
   15 211   135     5494     4438     0.34     0.00     1150      533     0.06     0.00     1956       29        0     1985
   15 212   136     4989     4063     0.35     0.00     1155      537     0.06     0.00     1971       29        0     2000
   15 213   137     4876     4094     0.36     0.00     1159      541     0.06     0.00     1986       29        0     2015
   15 214   138     4654     3906     0.36     0.00     1164      545     0.06     0.00     2000       29        0     2030
   15 215   139     4685     4031     0.36     0.00     1169      549     0.06     0.00     2015       30        0     2045
   15 216   140     4953     4281     0.37     0.00     1174      553     0.06     0.00     2031       30        0     2060
   15 217   141     5352     4656     0.37     0.00     1179      558     0.06     0.00     2048       30        0     2078
   15 218   142     5567     4906     0.37     0.00     1185      563     0.06     0.00     2066       30        0     2096
   15 219   143     5898     5250     0.37     0.00     1191      568     0.06     0.00     2085       30        0     2115
   15 220   144     6176     5500     0.37     0.00     1197      574     0.07     0.00     2105       31        0     2136
   15 221   145     6654     5875     0.35     0.00     1203      580     0.07     0.00     2127       31        0     2157
   15 222   146     6763     5969     0.36     0.00     1210      585     0.07     0.00     2149       31        0     2180
   15 223   147     6843     6125     0.36     0.00     1217      592     0.07     0.00     2171       31        0     2202
   15 224   148     6797     6125     0.36     0.00     1224      598     0.07     0.00     2194       31        0     2225

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   4        : 4                         WHAPS048 TUDU1501    4
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  4   : 4                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    11813     1156     0.06     0.00       12        1     0.00     0.00        4        0        0        4
   15 078     2    10011     1063     0.10     0.00       22        2     0.00     0.00        8        0        0        8
   15 079     3     7794      969     0.14     0.00       30        3     0.00     0.00       12        0        0       12
   15 080     4     5527      750     0.18     0.00       35        4     0.00     0.00       14        0        0       15
   15 081     5     3507      469     0.21     0.00       39        4     0.00     0.00       16        0        0       16
   15 082     6      726      188     0.24     0.00       39        5     0.00     0.00       17        0        0       17
   15 083     7       90       31     0.27     0.00       39        5     0.00     0.00       17        1        0       18
   15 084     8      107       63     0.30     0.00       40        5     0.00     0.00       17        1        0       18
   15 085     9      595      125     0.32     0.00       40        5     0.00     0.00       18        1        0       19
   15 086    10      702      188     0.35     0.00       41        5     0.00     0.00       18        1        0       19
   15 087    11     1613      281     0.36     0.00       42        5     0.00     0.00       19        1        0       21
   15 088    12     2663      469     0.39     0.00       45        6     0.00     0.00       21        1        0       22
   15 089    13     3592      563     0.41     0.00       49        6     0.00     0.00       23        2        0       25
   15 090    14     3071      438     0.37     0.00       52        7     0.00     0.00       25        2        0       27
   15 091    15     3608      500     0.28     0.00       55        7     0.00     0.00       27        2        0       28
   15 092    16     2357      344     0.26     0.00       58        8     0.00     0.00       28        2        0       30
   15 093    17     1163      219     0.20     0.00       59        8     0.00     0.00       29        2        0       31
   15 094    18       46        0     0.42     0.00       59        8     0.00     0.00       29        2        0       31
   15 095    19        0        0     0.27     0.00       59        8     0.01     0.00       29        2        0       31
   15 096    20        0        0     0.46     0.00       59        8     0.01     0.00       29        3        0       31
   15 097    21        0        0     0.55     0.00       59        8     0.01     0.00       29        3        0       32
   15 098    22        0        0     0.55     0.00       59        8     0.01     0.00       29        3        0       32
   15 099    23        0        0     0.76     0.00       59        8     0.01     0.00       29        3        0       32
   15 100    24       44       31     0.94     0.00       59        8     0.01     0.00       29        4        0       33
   15 101    25     2768      438     1.11     0.00       62        8     0.01     0.00       30        4        0       35
   15 102    26     6168      969     1.28     0.00       68        9     0.01     0.00       34        5        0       39
   15 103    27     9028     1500     1.42     0.00       77       11     0.01     0.00       39        6        0       45
   15 104    28    10496     1813     1.53     0.00       87       13     0.01     0.00       46        6        0       53
   15 105    29    10690     1938     1.57     0.00       98       15     0.02     0.00       53        7        0       60
   15 106    30    11346     2188     1.56     0.00      110       17     0.02     0.00       61        8        0       69
   15 107    31    12037     2531     1.53     0.00      122       19     0.02     0.00       71        9        0       79
   15 108    32    13022     2406     0.44     0.00      135       22     0.02     0.00       79        9        0       88
   15 109    33    11300     1875     1.00     0.00      146       24     0.02     0.00       86        9        0       96
   15 110    34     9394     1531     1.34     0.00      155       25     0.02     0.00       92       10        0      102
   15 111    35     6955     1250     1.25     0.00      162       26     0.02     0.00       96       10        0      107
   15 112    36     5039      969     1.16     0.00      167       27     0.02     0.00      100       11        0      111
   15 113    37     4862     1031     1.08     0.00      172       28     0.02     0.00      104       12        0      115
   15 114    38     4999     1125     1.02     0.00      177       29     0.03     0.00      108       12        0      120
   15 115    39     5796     1344     0.96     0.00      183       31     0.03     0.00      113       12        0      125
   15 116    40     6626     1563     0.88     0.00      190       32     0.03     0.00      119       13        0      131
   15 117    41     8030     2000     0.81     0.00      198       34     0.03     0.00      126       13        0      139
   15 118    42     9770     2156     0.73     0.00      207       36     0.03     0.00      134       14        0      147
   15 119    43    10557     2281     0.40     0.00      218       39     0.03     0.00      142       14        0      156
   15 120    44     9899     2063     0.62     0.00      228       41     0.03     0.00      150       14        0      164
   15 121    45     9490     2000     0.64     0.00      237       43     0.03     0.00      157       14        0      171
   15 122    46     6528     1719     0.21     0.00      244       45     0.03     0.00      163       14        0      178
   15 123    47     5500     1344     0.34     0.00      249       46     0.03     0.00      168       15        0      183
   15 124    48     6597     1844     0.22     0.00      256       48     0.03     0.00      175       15        0      190
   15 125    49    10109     2563     0.44     0.00      266       50     0.03     0.00      185       15        0      199
   15 126    50    12497     3188     0.38     0.00      279       53     0.03     0.00      196       15        0      211
   15 127    51    12012     3813     0.23     0.00      291       57     0.03     0.00      210       15        0      225
   15 128    52    13432     3906     0.45     0.00      304       61     0.03     0.00      225       15        0      240
   15 129    53    14124     4063     0.61     0.00      318       65     0.03     0.00      239       16        0      255
   15 130    54    12921     3844     0.51     0.00      331       69     0.03     0.00      254       16        0      270
   15 131    55    11264     3469     0.68     0.00      342       73     0.03     0.00      266       16        0      283
   15 132    56    11244     3750     0.71     0.00      354       76     0.04     0.00      280       17        0      297
   15 133    57    12053     4313     0.73     0.00      366       81     0.04     0.00      296       17        0      313
   15 134    58    12797     4438     0.61     0.00      378       85     0.04     0.00      312       17        0      329
   15 135    59    12465     4719     0.79     0.00      391       90     0.04     0.00      329       18        0      347
   15 136    60    11654     4594     0.80     0.00      402       94     0.04     0.00      346       18        0      364
   15 137    61    11276     4563     0.80     0.00      414       99     0.04     0.00      363       18        0      381
   15 138    62    10156     4188     0.80     0.00      424      103     0.04     0.00      378       19        0      397
   15 139    63     9297     3938     0.81     0.00      433      107     0.04     0.00      393       19        0      412
   15 140    64     9650     3844     0.30     0.00      443      111     0.04     0.00      407       19        0      426
   15 141    65     8657     3656     0.26     0.00      452      115     0.04     0.00      420       19        0      440
   15 142    66     8256     3375     0.41     0.00      460      118     0.04     0.00      433       20        0      452
   15 143    67     7583     2938     0.63     0.00      467      121     0.04     0.00      444       20        0      463
   15 144    68     6542     2625     0.51     0.00      474      124     0.04     0.00      453       20        0      473
   15 145    69     6072     2406     0.61     0.00      480      126     0.04     0.00      462       20        0      482
   15 146    70     7421     3031     0.77     0.00      487      129     0.04     0.00      473       21        0      494
   15 147    71     7850     3219     0.85     0.00      495      132     0.05     0.00      485       21        0      506
   15 148    72     7739     3188     0.82     0.00      503      135     0.05     0.00      497       22        0      518
   15 149    73     7847     3281     0.79     0.00      511      139     0.05     0.00      509       22        0      531
   15 150    74     8547     3656     0.75     0.00      519      142     0.05     0.00      522       22        0      544
   15 151    75     8572     3719     0.72     0.00      528      146     0.05     0.00      536       23        0      558
   15 152    76     9281     4125     0.69     0.00      537      150     0.05     0.00      551       23        0      574
   15 153    77    11409     5031     1.21     0.00      549      155     0.05     0.00      569       23        0      593
   15 154    78    12738     5813     1.49     0.00      561      161     0.05     0.00      591       24        0      615
   15 155    79    13447     6344     1.58     0.00      575      167     0.05     0.00      614       25        0      639
   15 156    80    13674     6781     1.57     0.00      589      174     0.05     0.00      639       26        0      665
   15 157    81    14133     7375     1.53     0.00      603      181     0.06     0.00      666       26        0      692
   15 158    82    14818     7625     1.31     0.00      617      189     0.06     0.00      694       27        0      721
   15 159    83    13977     7531     1.19     0.00      631      197     0.06     0.00      722       28        0      749
   15 160    84    15660     7094     0.38     0.00      647      204     0.06     0.00      748       28        0      775
   15 161    85    14396     6531     0.70     0.00      661      210     0.06     0.00      772       28        0      800
   15 162    86    12684     5969     0.81     0.00      674      216     0.06     0.00      794       28        0      822
   15 163    87    11726     5656     0.86     0.00      686      222     0.06     0.00      814       29        0      843
   15 164    88    11224     5594     0.76     0.00      697      227     0.06     0.00      835       29        0      864
   15 165    89    11689     5906     0.36     0.00      709      233     0.06     0.00      856       29        0      886
   15 166    90    12806     6813     0.28     0.00      722      240     0.06     0.00      881       29        0      911
   15 167    91    12928     7000     0.25     0.00      735      247     0.06     0.00      907       30        0      937
   15 168    92    13115     6781     0.41     0.00      748      254     0.06     0.00      932       30        0      962
   15 169    93    12170     6156     0.53     0.00      760      260     0.06     0.00      955       30        0      985
   15 170    94    10412     5625     0.19     0.00      770      266     0.06     0.00      975       30        0     1005
   15 171    95     9251     4844     0.35     0.00      779      271     0.06     0.00      993       30        0     1023
   15 172    96     8831     4594     0.45     0.00      788      275     0.07     0.00     1010       31        0     1040
   15 173    97     8442     4406     0.48     0.00      797      280     0.07     0.00     1026       31        0     1057
   15 174    98     8307     4594     0.15     0.00      805      284     0.07     0.00     1043       31        0     1074
   15 175    99     8254     4563     0.22     0.00      813      289     0.07     0.00     1060       31        0     1091
   15 176   100     8612     4656     0.36     0.00      822      293     0.07     0.00     1077       31        0     1108
   15 177   101     8957     4844     0.44     0.00      831      298     0.07     0.00     1095       31        0     1126
   15 178   102     9319     5250     0.41     0.00      840      304     0.07     0.00     1114       31        0     1145
   15 179   103     9382     5563     0.39     0.00      850      309     0.07     0.00     1134       32        0     1166
   15 180   104    10042     6031     0.37     0.00      860      315     0.07     0.00     1156       32        0     1188
   15 181   105    10614     6594     0.35     0.00      870      322     0.07     0.00     1181       32        0     1213
   15 182   106    11314     7219     0.34     0.00      882      329     0.07     0.00     1207       32        0     1239
   15 183   107    11307     7531     0.33     0.00      893      336     0.07     0.00     1235       32        0     1267
   15 184   108    11156     7594     1.13     0.00      904      344     0.07     0.00     1263       33        0     1295
   15 185   109    11106     7781     1.62     0.00      915      352     0.07     0.00     1291       34        0     1325
   15 186   110    11058     7938     1.89     0.00      926      360     0.07     0.00     1320       34        0     1355
   15 187   111    10841     7969     1.99     0.00      937      368     0.08     0.00     1350       35        0     1385
   15 188   112    10330     7781     1.98     0.00      947      376     0.08     0.00     1378       36        0     1414
   15 189   113    11283     8063     1.79     0.00      959      384     0.08     0.00     1408       37        0     1445
   15 190   114    11234     7500     1.60     0.00      970      391     0.08     0.00     1435       38        0     1473
   15 191   115     9641     6594     1.42     0.00      980      398     0.08     0.00     1459       39        0     1498
   15 192   116     8045     5750     1.27     0.00      988      403     0.08     0.00     1481       39        0     1520
   15 193   117     6988     5156     1.14     0.00      995      409     0.08     0.00     1499       40        0     1539
   15 194   118     5897     4531     1.04     0.00     1000      413     0.09     0.00     1516       40        0     1556
   15 195   119     5781     4438     0.89     0.00     1006      418     0.09     0.00     1532       41        0     1573
   15 196   120     6144     4813     0.80     0.00     1012      422     0.09     0.00     1550       41        0     1591
   15 197   121     6418     5125     0.72     0.00     1019      427     0.09     0.00     1569       41        0     1610
   15 198   122     6376     5156     0.65     0.00     1025      433     0.09     0.00     1588       42        0     1629
   15 199   123     6208     5156     0.59     0.00     1031      438     0.09     0.00     1607       42        0     1649
   15 200   124     6084     5094     0.54     0.00     1037      443     0.09     0.00     1625       42        0     1668
   15 201   125     5956     5125     0.50     0.00     1043      448     0.09     0.00     1644       42        0     1687
   15 202   126     5842     5031     0.46     0.00     1049      453     0.09     0.00     1663       43        0     1705
   15 203   127     5776     5094     0.43     0.00     1055      458     0.09     0.00     1681       43        0     1724
   15 204   128     5579     4938     0.41     0.00     1061      463     0.09     0.00     1699       43        0     1742
   15 205   129     5564     4875     0.37     0.00     1066      468     0.09     0.00     1717       43        0     1761
   15 206   130     5435     4813     0.36     0.00     1072      473     0.09     0.00     1735       43        0     1778
   15 207   131     5048     4469     0.35     0.00     1077      477     0.09     0.00     1751       44        0     1795
   15 208   132     4492     4063     0.35     0.00     1081      481     0.09     0.00     1766       44        0     1810
   15 209   133     4615     3875     0.31     0.00     1086      485     0.09     0.00     1781       44        0     1824
   15 210   134     4438     3688     0.30     0.00     1090      489     0.09     0.00     1794       44        0     1838
   15 211   135     4056     3344     0.30     0.00     1094      492     0.09     0.00     1806       44        0     1850
   15 212   136     3679     3125     0.31     0.00     1098      495     0.09     0.00     1818       44        0     1862
   15 213   137     3596     3094     0.32     0.00     1102      498     0.09     0.00     1829       44        0     1874
   15 214   138     3454     3000     0.32     0.00     1105      501     0.10     0.00     1840       45        0     1885
   15 215   139     3480     3063     0.32     0.00     1108      504     0.10     0.00     1851       45        0     1896
   15 216   140     3685     3281     0.32     0.00     1112      508     0.10     0.00     1863       45        0     1908
   15 217   141     4012     3594     0.32     0.00     1116      511     0.10     0.00     1877       45        0     1922
   15 218   142     4213     3844     0.32     0.00     1120      515     0.10     0.00     1891       45        0     1936
   15 219   143     4496     4094     0.32     0.00     1125      519     0.10     0.00     1906       45        0     1951
   15 220   144     4744     4344     0.32     0.00     1130      524     0.10     0.00     1922       45        0     1967
   15 221   145     5180     4688     0.31     0.00     1135      528     0.10     0.00     1939       46        0     1985
   15 222   146     5265     4781     0.31     0.00     1140      533     0.10     0.00     1956       46        0     2002
   15 223   147     5321     4844     0.32     0.00     1145      538     0.10     0.00     1974       46        0     2020
   15 224   148     5281     4906     0.32     0.00     1151      543     0.10     0.00     1992       46        0     2038

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   5        : 5                         WHAPS048 TUDU1501    5
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  5   : 5                         WHAPS048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    11813     1156     0.06     0.00       12        1     0.00     0.00        4        0        0        4
   15 078     2    10011     1063     0.10     0.00       22        2     0.00     0.00        8        0        0        8
   15 079     3     7794      969     0.14     0.00       30        3     0.00     0.00       12        0        0       12
   15 080     4     5527      750     0.18     0.00       35        4     0.00     0.00       14        0        0       15
   15 081     5     3507      469     0.21     0.00       39        4     0.00     0.00       16        0        0       16
   15 082     6      726      188     0.24     0.00       39        5     0.00     0.00       17        0        0       17
   15 083     7       90       31     0.27     0.00       39        5     0.00     0.00       17        1        0       18
   15 084     8      107       63     0.30     0.00       40        5     0.00     0.00       17        1        0       18
   15 085     9      595      125     0.32     0.00       40        5     0.00     0.00       18        1        0       19
   15 086    10      702      188     0.35     0.00       41        5     0.00     0.00       18        1        0       19
   15 087    11     1613      281     0.36     0.00       42        5     0.00     0.00       19        1        0       21
   15 088    12     2663      469     0.39     0.00       45        6     0.00     0.00       21        1        0       22
   15 089    13     3592      563     0.41     0.00       49        6     0.00     0.00       23        2        0       25
   15 090    14     3071      438     0.37     0.00       52        7     0.00     0.00       25        2        0       27
   15 091    15     3608      500     0.28     0.00       55        7     0.00     0.00       27        2        0       28
   15 092    16     2357      344     0.26     0.00       58        8     0.00     0.00       28        2        0       30
   15 093    17     1163      219     0.20     0.00       59        8     0.00     0.00       29        2        0       31
   15 094    18       46        0     0.42     0.00       59        8     0.00     0.00       29        2        0       31
   15 095    19        0        0     0.27     0.00       59        8     0.01     0.00       29        2        0       31
   15 096    20        0        0     0.46     0.00       59        8     0.01     0.00       29        3        0       31
   15 097    21        0        0     0.55     0.00       59        8     0.01     0.00       29        3        0       32
   15 098    22        0        0     0.55     0.00       59        8     0.01     0.00       29        3        0       32
   15 099    23        0        0     1.19     0.00       59        8     0.01     0.00       29        4        0       32
   15 100    24       44       31     1.76     0.00       59        8     0.01     0.00       29        5        0       33
   15 101    25     2768      438     2.29     0.00       62        8     0.01     0.00       30        6        0       36
   15 102    26     6168      969     2.80     0.00       68        9     0.01     0.00       34        7        0       41
   15 103    27     9028     1500     3.25     0.00       77       11     0.02     0.00       39        8        0       48
   15 104    28    10496     1813     3.59     0.00       87       13     0.02     0.00       46       10        0       56
   15 105    29    10690     1938     3.73     0.00       98       15     0.03     0.00       53       12        0       65
   15 106    30    11346     2188     3.74     0.00      110       17     0.03     0.00       61       14        0       75
   15 107    31    12037     2531     3.66     0.00      122       19     0.03     0.00       71       15        0       86
   15 108    32    13022     2406     1.05     0.00      135       22     0.03     0.00       79       16        0       95
   15 109    33    11300     1875     2.43     0.00      146       24     0.04     0.00       86       17        0      103
   15 110    34     9394     1531     3.25     0.00      155       25     0.04     0.00       92       18        0      110
   15 111    35     6955     1250     3.01     0.00      162       26     0.04     0.00       96       20        0      116
   15 112    36     5039      969     2.77     0.00      167       27     0.05     0.00      100       21        0      121
   15 113    37     4862     1031     2.56     0.00      172       28     0.05     0.00      104       22        0      126
   15 114    38     4999     1125     2.37     0.00      177       29     0.05     0.00      108       23        0      131
   15 115    39     5796     1344     2.20     0.00      183       31     0.05     0.00      113       24        0      137
   15 116    40     6625     1563     1.99     0.00      190       32     0.05     0.00      119       25        0      144
   15 117    41     8029     2000     1.80     0.00      198       34     0.06     0.00      126       26        0      152
   15 118    42     9769     2156     1.58     0.00      207       36     0.06     0.00      134       27        0      161
   15 119    43    10554     2281     0.84     0.00      218       39     0.06     0.00      142       27        0      170
   15 120    44     9897     2063     1.28     0.00      228       41     0.06     0.00      150       28        0      178
   15 121    45     9487     2000     1.29     0.00      237       43     0.06     0.00      157       29        0      186
   15 122    46     6529     1719     0.42     0.00      244       45     0.06     0.00      163       29        0      192
   15 123    47     5503     1375     0.91     0.00      249       46     0.06     0.00      168       29        0      198
   15 124    48     6726     1781     0.69     0.00      256       48     0.06     0.00      175       30        0      205
   15 125    49    10371     2469     1.33     0.00      266       50     0.06     0.00      184       30        0      214
   15 126    50    12905     3125     1.13     0.00      279       53     0.07     0.00      196       31        0      226
   15 127    51    12493     3656     0.69     0.00      292       57     0.07     0.00      209       31        0      240
   15 128    52    14006     3781     1.31     0.00      306       61     0.07     0.00      223       32        0      254
   15 129    53    14677     3938     1.72     0.00      320       65     0.07     0.00      237       32        0      270
   15 130    54    13261     3719     1.40     0.00      334       68     0.07     0.00      251       33        0      284
   15 131    55    11421     3438     1.82     0.00      345       72     0.07     0.00      264       34        0      297
   15 132    56    11482     3719     1.83     0.00      357       76     0.07     0.00      277       35        0      312
   15 133    57    12094     4281     1.84     0.00      369       80     0.08     0.00      293       36        0      329
   15 134    58    12806     4469     1.49     0.00      382       84     0.08     0.00      309       36        0      346
   15 135    59    12704     4656     1.89     0.00      394       89     0.08     0.00      326       37        0      364
   15 136    60    11757     4563     1.86     0.00      406       94     0.08     0.00      343       38        0      381
   15 137    61    11336     4531     1.83     0.00      417       98     0.08     0.00      360       39        0      399
   15 138    62    10161     4156     1.79     0.00      428      102     0.09     0.00      375       40        0      415
   15 139    63     9304     3938     1.75     0.00      437      106     0.09     0.00      389       41        0      430
   15 140    64     9618     3875     0.67     0.00      446      110     0.09     0.00      404       41        0      445
   15 141    65     8631     3625     0.56     0.00      455      114     0.09     0.00      417       41        0      458
   15 142    66     8241     3375     0.85     0.00      463      117     0.09     0.00      429       42        0      471
   15 143    67     7564     2969     1.29     0.00      471      120     0.09     0.00      440       42        0      482
   15 144    68     6526     2594     1.03     0.00      477      123     0.09     0.00      450       43        0      492
   15 145    69     6052     2438     1.21     0.00      483      125     0.09     0.00      459       43        0      502
   15 146    70     7411     3031     1.48     0.00      491      128     0.09     0.00      470       44        0      514
   15 147    71     7853     3219     1.60     0.00      499      131     0.10     0.00      482       45        0      526
   15 148    72     7750     3188     1.51     0.00      506      134     0.10     0.00      493       45        0      539
   15 149    73     7863     3281     1.41     0.00      514      138     0.10     0.00      505       46        0      551
   15 150    74     8544     3656     1.33     0.00      523      141     0.10     0.00      519       47        0      566
   15 151    75     8464     3750     1.24     0.00      531      145     0.10     0.00      533       47        0      580
   15 152    76     9163     4156     1.16     0.00      541      149     0.10     0.00      548       48        0      596
   15 153    77    11230     5094     2.82     0.00      552      154     0.10     0.00      567       49        0      616
   15 154    78    12494     5813     3.91     0.00      564      160     0.11     0.00      588       51        0      639
   15 155    79    13177     6375     4.49     0.00      577      167     0.11     0.00      611       53        0      664
   15 156    80    13468     6813     4.70     0.00      591      173     0.12     0.00      636       55        0      692
   15 157    81    13945     7313     4.65     0.00      605      181     0.12     0.00      663       57        0      721
   15 158    82    14551     7469     4.14     0.00      619      188     0.13     0.00      691       59        0      750
   15 159    83    13664     7375     3.73     0.00      633      196     0.13     0.00      718       61        0      779
   15 160    84    15319     6938     1.23     0.00      648      202     0.13     0.00      743       62        0      805
   15 161    85    14071     6406     2.15     0.00      662      209     0.13     0.00      767       63        0      829
   15 162    86    12611     5813     2.35     0.00      675      215     0.14     0.00      788       64        0      852
   15 163    87    11721     5469     2.37     0.00      687      220     0.14     0.00      808       65        0      873
   15 164    88    11093     5469     2.00     0.00      698      226     0.14     0.00      828       66        0      894
   15 165    89    11449     5781     0.94     0.00      709      231     0.14     0.00      849       66        0      916
   15 166    90    12584     6719     0.69     0.00      722      238     0.14     0.00      874       67        0      941
   15 167    91    12743     6875     0.59     0.00      735      245     0.14     0.00      899       67        0      966
   15 168    92    13003     6781     0.95     0.00      748      252     0.14     0.00      924       67        0      991
   15 169    93    12080     6188     1.17     0.00      760      258     0.15     0.00      947       68        0     1015
   15 170    94    10343     5594     0.40     0.00      770      264     0.15     0.00      967       68        0     1035
   15 171    95     9205     4875     0.72     0.00      779      268     0.15     0.00      985       68        0     1054
   15 172    96     8795     4625     0.87     0.00      788      273     0.15     0.00     1002       69        0     1071
   15 173    97     8408     4406     0.89     0.00      796      277     0.15     0.00     1018       69        0     1088
   15 174    98     8281     4625     0.28     0.00      805      282     0.15     0.00     1035       69        0     1105
   15 175    99     8227     4563     0.38     0.00      813      287     0.15     0.00     1052       70        0     1122
   15 176   100     8585     4656     0.59     0.00      822      291     0.15     0.00     1069       70        0     1139
   15 177   101     8937     4875     0.71     0.00      830      296     0.15     0.00     1087       70        0     1157
   15 178   102     9314     5250     0.63     0.00      840      301     0.15     0.00     1106       70        0     1177
   15 179   103     9393     5563     0.57     0.00      849      307     0.15     0.00     1127       71        0     1197
   15 180   104    10084     6063     0.52     0.00      859      313     0.15     0.00     1149       71        0     1220
   15 181   105    10689     6594     0.48     0.00      870      320     0.15     0.00     1173       71        0     1244
   15 182   106    11409     7281     0.45     0.00      881      327     0.15     0.00     1200       71        0     1271
   15 183   107    11354     7500     0.43     0.00      893      334     0.15     0.00     1227       72        0     1299
   15 184   108    11156     7625     0.41     0.00      904      342     0.15     0.00     1255       72        0     1327
   15 185   109    11067     7750     0.39     0.00      915      350     0.15     0.00     1284       72        0     1356
   15 186   110    10960     7844     0.37     0.00      926      358     0.15     0.00     1313       72        0     1385
   15 187   111    10708     7906     0.36     0.00      937      366     0.15     0.00     1342       72        0     1414
   15 188   112    10149     7625     0.35     0.00      947      373     0.15     0.00     1370       72        0     1442
   15 189   113    11038     7906     0.30     0.00      958      381     0.16     0.00     1399       73        0     1471
   15 190   114    10954     7344     0.29     0.00      969      388     0.16     0.00     1426       73        0     1498
   15 191   115     9409     6469     0.29     0.00      978      395     0.16     0.00     1449       73        0     1522
   15 192   116     7894     5656     0.29     0.00      986      401     0.16     0.00     1470       73        0     1543
   15 193   117     6834     5031     0.30     0.00      993      406     0.16     0.00     1489       73        0     1562
   15 194   118     5709     4406     0.31     0.00      999      410     0.16     0.00     1505       73        0     1578
   15 195   119     5584     4344     0.30     0.00     1004      414     0.16     0.00     1521       73        0     1594
   15 196   120     5940     4656     0.31     0.00     1010      419     0.16     0.00     1538       74        0     1611
   15 197   121     6178     4938     0.31     0.00     1016      424     0.16     0.00     1556       74        0     1630
   15 198   122     6134     5000     0.32     0.00     1022      429     0.16     0.00     1574       74        0     1648
   15 199   123     5979     4938     0.32     0.00     1028      434     0.16     0.00     1592       74        0     1666
   15 200   124     5860     4969     0.32     0.00     1034      439     0.16     0.00     1611       74        0     1685
   15 201   125     5739     4938     0.32     0.00     1040      444     0.16     0.00     1629       74        0     1703
   15 202   126     5633     4906     0.32     0.00     1046      449     0.16     0.00     1647       74        0     1721
   15 203   127     5573     4906     0.32     0.00     1051      454     0.16     0.00     1665       75        0     1739
   15 204   128     5401     4813     0.32     0.00     1057      458     0.16     0.00     1682       75        0     1757
   15 205   129     5398     4719     0.31     0.00     1062      463     0.16     0.00     1700       75        0     1775
   15 206   130     5275     4688     0.31     0.00     1067      468     0.16     0.00     1717       75        0     1792
   15 207   131     4906     4375     0.32     0.00     1072      472     0.16     0.00     1733       75        0     1808
   15 208   132     4371     3969     0.32     0.00     1077      476     0.16     0.00     1747       75        0     1823
   15 209   133     4498     3781     0.29     0.00     1081      480     0.16     0.00     1761       76        0     1837
